Date,Price,Open,High,Low,Vol.,Change %
03/22/2002,0.72,0.72,0.72,0.72,,-2.70%
03/21/2002,0.74,0.74,0.74,0.74,,-2.37%
03/20/2002,0.758,0.758,0.758,0.758,,5.64%
03/19/2002,0.7175,0.7175,0.7175,0.7175,,-5.28%
03/18/2002,0.7575,0.7575,0.7575,0.7575,,0.33%
03/15/2002,0.755,0.755,0.755,0.755,,-0.33%
03/14/2002,0.7575,0.7575,0.7575,0.7575,,5.57%
03/13/2002,0.7175,0.7175,0.7175,0.7175,,-5.28%
03/12/2002,0.7575,0.7575,0.7575,0.7575,,5.65%
03/11/2002,0.717,0.717,0.717,0.717,,0.00%
03/08/2002,0.717,0.717,0.717,0.717,,-1.10%
03/07/2002,0.725,0.725,0.725,0.725,,1.05%
03/06/2002,0.7175,0.7175,0.7175,0.7175,,0.07%
03/05/2002,0.717,0.717,0.717,0.717,,-1.10%
03/04/2002,0.725,0.725,0.725,0.725,,-3.14%
03/01/2002,0.7485,0.7485,0.7485,0.7485,,0.47%
02/28/2002,0.745,0.745,0.745,0.745,,-1.26%
02/27/2002,0.7545,0.7545,0.7545,0.7545,,0.27%
02/26/2002,0.7525,0.7525,0.7525,0.7525,,3.79%
02/25/2002,0.725,0.725,0.725,0.725,,-3.33%
02/22/2002,0.75,0.75,0.75,0.75,,1.01%
02/21/2002,0.7425,0.7425,0.7425,0.7425,,3.85%
02/20/2002,0.715,0.715,0.715,0.715,,0.70%
02/19/2002,0.71,0.71,0.71,0.71,,0.00%
02/18/2002,0.71,0.71,0.71,0.71,,0.00%
02/15/2002,0.71,0.71,0.71,0.71,,-4.05%
02/14/2002,0.74,0.74,0.74,0.74,,0.95%
02/13/2002,0.733,0.733,0.733,0.733,,2.52%
02/12/2002,0.715,0.715,0.715,0.715,,-3.25%
02/11/2002,0.739,0.739,0.739,0.739,,0.07%
02/08/2002,0.7385,0.7385,0.7385,0.7385,,4.01%
02/07/2002,0.71,0.71,0.71,0.71,,0.00%
02/06/2002,0.71,0.71,0.71,0.71,,0.00%
02/05/2002,0.71,0.71,0.71,0.71,,-3.66%
02/04/2002,0.737,0.737,0.737,0.737,,2.36%
02/01/2002,0.72,0.72,0.72,0.72,,0.70%
01/31/2002,0.715,0.715,0.715,0.715,,-0.69%
01/30/2002,0.72,0.72,0.72,0.72,,-1.37%
01/29/2002,0.73,0.73,0.73,0.73,,1.67%
01/28/2002,0.718,0.718,0.718,0.718,,0.42%
01/25/2002,0.715,0.715,0.715,0.715,,0.70%
01/24/2002,0.71,0.71,0.71,0.71,,-0.70%
01/23/2002,0.715,0.715,0.715,0.715,,0.70%
01/22/2002,0.71,0.71,0.71,0.71,,0.00%
01/21/2002,0.71,0.71,0.71,0.71,,0.00%
01/18/2002,0.71,0.71,0.71,0.71,,0.00%
01/17/2002,0.71,0.71,0.71,0.71,,-2.07%
01/16/2002,0.725,0.725,0.725,0.725,,0.00%
01/15/2002,0.725,0.725,0.725,0.725,,-0.68%
01/14/2002,0.73,0.73,0.73,0.73,,-0.27%
01/11/2002,0.732,0.732,0.732,0.732,,2.74%
01/10/2002,0.7125,0.7125,0.7125,0.7125,,0.35%
01/09/2002,0.71,0.71,0.71,0.71,,0.71%
01/08/2002,0.705,0.705,0.705,0.705,,0.00%
01/07/2002,0.705,0.705,0.705,0.705,,-4.73%
01/04/2002,0.74,0.74,0.74,0.74,,1.30%
01/03/2002,0.7305,0.7305,0.7305,0.7305,,3.47%
01/02/2002,0.706,0.706,0.706,0.706,,0.00%
12/31/2001,0.706,0.706,0.706,0.706,,0.14%
12/28/2001,0.705,0.705,0.705,0.705,,-3.42%
12/27/2001,0.73,0.73,0.73,0.73,,3.55%
12/26/2001,0.705,0.705,0.705,0.705,,0.00%
12/25/2001,0.705,0.705,0.705,0.705,,0.00%
12/24/2001,0.705,0.705,0.705,0.705,,0.00%
12/21/2001,0.705,0.705,0.705,0.705,,0.00%
12/20/2001,0.705,0.705,0.705,0.705,,-3.42%
12/19/2001,0.73,0.73,0.73,0.73,,0.14%
12/18/2001,0.729,0.729,0.729,0.729,,5.65%
12/17/2001,0.69,0.69,0.69,0.69,,-2.13%
12/14/2001,0.705,0.705,0.705,0.705,,0.00%
12/13/2001,0.705,0.705,0.705,0.705,,-2.76%
12/12/2001,0.725,0.725,0.725,0.725,,3.57%
12/11/2001,0.7,0.7,0.7,0.7,,0.00%
12/10/2001,0.7,0.7,0.7,0.7,,-1.55%
12/07/2001,0.711,0.711,0.711,0.711,,-1.54%
12/06/2001,0.7221,0.7221,0.7221,0.7221,,3.90%
12/05/2001,0.695,0.695,0.695,0.695,,-0.71%
12/04/2001,0.7,0.7,0.7,0.7,,0.00%
12/03/2001,0.7,0.7,0.7,0.7,,-2.10%
11/30/2001,0.715,0.715,0.715,0.715,,2.51%
11/29/2001,0.6975,0.6975,0.6975,0.6975,,-0.36%
11/28/2001,0.7,0.7,0.7,0.7,,-2.10%
11/27/2001,0.715,0.715,0.715,0.715,,2.14%
11/26/2001,0.7,0.7,0.7,0.7,,0.00%
11/23/2001,0.7,0.7,0.7,0.7,,-1.75%
11/22/2001,0.7125,0.7125,0.7125,0.7125,,3.11%
11/21/2001,0.691,0.691,0.691,0.691,,-3.02%
11/20/2001,0.7125,0.7125,0.7125,0.7125,,0.35%
11/19/2001,0.71,0.71,0.71,0.71,,-0.28%
11/16/2001,0.712,0.712,0.712,0.712,,0.00%
11/15/2001,0.712,0.712,0.712,0.712,,1.71%
11/14/2001,0.7,0.7,0.7,0.7,,0.00%
11/13/2001,0.7,0.7,0.7,0.7,,-2.10%
11/12/2001,0.715,0.715,0.715,0.715,,0.35%
11/09/2001,0.7125,0.7125,0.7125,0.7125,,1.79%
11/08/2001,0.7,0.7,0.7,0.7,,0.00%
11/07/2001,0.7,0.7,0.7,0.7,,0.00%
11/06/2001,0.7,0.7,0.7,0.7,,-2.10%
11/05/2001,0.715,0.715,0.715,0.715,,0.35%
11/02/2001,0.7125,0.7125,0.7125,0.7125,,0.35%
11/01/2001,0.71,0.71,0.71,0.71,,1.43%
10/31/2001,0.7,0.7,0.7,0.7,,-2.44%
10/30/2001,0.7175,0.7175,0.7175,0.7175,,2.50%
10/29/2001,0.7,0.7,0.7,0.7,,0.72%
10/26/2001,0.695,0.695,0.695,0.695,,0.00%
10/25/2001,0.695,0.695,0.695,0.695,,0.00%
10/24/2001,0.695,0.695,0.695,0.695,,0.00%
10/23/2001,0.695,0.695,0.695,0.695,,-0.71%
10/22/2001,0.7,0.7,0.7,0.7,,0.72%
10/19/2001,0.695,0.695,0.695,0.695,,-1.42%
10/18/2001,0.705,0.705,0.705,0.705,,1.44%
10/17/2001,0.695,0.695,0.695,0.695,,-4.14%
10/16/2001,0.725,0.725,0.725,0.725,,0.28%
10/15/2001,0.723,0.723,0.723,0.723,,0.42%
10/12/2001,0.72,0.72,0.72,0.72,,-0.14%
10/11/2001,0.721,0.721,0.721,0.721,,0.00%
10/10/2001,0.721,0.721,0.721,0.721,,0.14%
10/09/2001,0.72,0.72,0.72,0.72,,0.56%
10/08/2001,0.716,0.716,0.716,0.716,,-0.14%
10/05/2001,0.717,0.717,0.717,0.717,,-0.07%
10/04/2001,0.7175,0.7175,0.7175,0.7175,,3.24%
10/03/2001,0.695,0.695,0.695,0.695,,-2.11%
10/02/2001,0.71,0.71,0.71,0.71,,-0.70%
10/01/2001,0.715,0.715,0.715,0.715,,2.88%
09/28/2001,0.695,0.695,0.695,0.695,,0.00%
09/27/2001,0.695,0.695,0.695,0.695,,-4.40%
09/26/2001,0.727,0.727,0.727,0.727,,2.39%
09/25/2001,0.71,0.71,0.71,0.71,,2.16%
09/24/2001,0.695,0.695,0.695,0.695,,-0.66%
09/21/2001,0.6996,0.6996,0.6996,0.6996,,0.66%
09/20/2001,0.695,0.695,0.695,0.695,,0.00%
09/19/2001,0.695,0.695,0.695,0.695,,0.00%
09/18/2001,0.695,0.695,0.695,0.695,,0.00%
09/17/2001,0.695,0.695,0.695,0.695,,0.00%
09/14/2001,0.695,0.695,0.695,0.695,,-0.53%
09/13/2001,0.6987,0.6987,0.6987,0.6987,,0.53%
09/12/2001,0.695,0.695,0.695,0.695,,0.00%
09/11/2001,0.695,0.695,0.695,0.695,,0.00%
09/10/2001,0.695,0.695,0.695,0.695,,0.00%
09/07/2001,0.695,0.695,0.695,0.695,,0.72%
09/06/2001,0.69,0.69,0.69,0.69,,0.00%
09/05/2001,0.69,0.69,0.69,0.69,,0.00%
09/04/2001,0.69,0.69,0.69,0.69,,0.00%
09/03/2001,0.69,0.69,0.69,0.69,,-2.61%
08/31/2001,0.7085,0.7085,0.7085,0.7085,,3.73%
08/30/2001,0.683,0.683,0.683,0.683,,-3.39%
08/29/2001,0.707,0.707,0.707,0.707,,0.28%
08/28/2001,0.705,0.705,0.705,0.705,,2.17%
08/27/2001,0.69,0.69,0.69,0.69,,-0.29%
08/24/2001,0.692,0.692,0.692,0.692,,0.29%
08/23/2001,0.69,0.69,0.69,0.69,,0.00%
08/22/2001,0.69,0.69,0.69,0.69,,0.00%
08/21/2001,0.69,0.69,0.69,0.69,,-1.30%
08/20/2001,0.6991,0.6991,0.6991,0.6991,,0.00%
08/17/2001,0.6991,0.6991,0.6991,0.6991,,1.32%
08/16/2001,0.69,0.69,0.69,0.69,,-1.32%
08/15/2001,0.6992,0.6992,0.6992,0.6992,,0.01%
08/14/2001,0.6991,0.6991,0.6991,0.6991,,0.09%
08/13/2001,0.6985,0.6985,0.6985,0.6985,,2.27%
08/10/2001,0.683,0.683,0.683,0.683,,0.00%
08/09/2001,0.683,0.683,0.683,0.683,,0.00%
08/08/2001,0.683,0.683,0.683,0.683,,-1.30%
08/07/2001,0.692,0.692,0.692,0.692,,0.29%
08/06/2001,0.69,0.69,0.69,0.69,,0.00%
08/03/2001,0.69,0.69,0.69,0.69,,-2.82%
08/02/2001,0.71,0.71,0.71,0.71,,-0.70%
08/01/2001,0.715,0.715,0.715,0.715,,3.62%
07/31/2001,0.69,0.69,0.69,0.69,,-2.82%
07/30/2001,0.71,0.71,0.71,0.71,,-0.14%
07/27/2001,0.711,0.711,0.711,0.711,,0.14%
07/26/2001,0.71,0.71,0.71,0.71,,1.43%
07/25/2001,0.7,0.7,0.7,0.7,,-0.71%
07/24/2001,0.705,0.705,0.705,0.705,,0.83%
07/23/2001,0.6992,0.6992,0.6992,0.6992,,0.01%
07/20/2001,0.6991,0.6991,0.6991,0.6991,,0.13%
07/19/2001,0.6982,0.6982,0.6982,0.6982,,-0.01%
07/18/2001,0.6983,0.6983,0.6983,0.6983,,-0.06%
07/17/2001,0.6987,0.6987,0.6987,0.6987,,-0.01%
07/16/2001,0.6988,0.6988,0.6988,0.6988,,-2.27%
07/13/2001,0.715,0.715,0.715,0.715,,-0.35%
07/12/2001,0.7175,0.7175,0.7175,0.7175,,0.07%
07/11/2001,0.717,0.717,0.717,0.717,,0.28%
07/10/2001,0.715,0.715,0.715,0.715,,-0.28%
07/09/2001,0.717,0.717,0.717,0.717,,0.28%
07/06/2001,0.715,0.715,0.715,0.715,,-0.56%
07/05/2001,0.719,0.719,0.719,0.719,,0.28%
07/04/2001,0.717,0.717,0.717,0.717,,2.43%
07/03/2001,0.7,0.7,0.7,0.7,,0.00%
07/02/2001,0.7,0.7,0.7,0.7,,-0.50%
06/29/2001,0.7035,0.7035,0.7035,0.7035,,-0.03%
06/28/2001,0.7037,0.7037,0.7037,0.7037,,-0.54%
06/27/2001,0.7075,0.7075,0.7075,0.7075,,0.35%
06/26/2001,0.705,0.705,0.705,0.705,,-0.28%
06/25/2001,0.707,0.707,0.707,0.707,,0.14%
06/22/2001,0.706,0.706,0.706,0.706,,2.02%
06/21/2001,0.692,0.692,0.692,0.692,,-1.66%
06/20/2001,0.7037,0.7037,0.7037,0.7037,,-0.07%
06/19/2001,0.7042,0.7042,0.7042,0.7042,,0.31%
06/18/2001,0.702,0.702,0.702,0.702,,-0.43%
06/15/2001,0.705,0.705,0.705,0.705,,0.00%
06/14/2001,0.705,0.705,0.705,0.705,,-2.08%
06/13/2001,0.72,0.72,0.72,0.72,,0.00%
06/12/2001,0.72,0.72,0.72,0.72,,-0.69%
06/11/2001,0.725,0.725,0.725,0.725,,2.76%
06/08/2001,0.7055,0.7055,0.7055,0.7055,,0.79%
06/07/2001,0.7,0.7,0.7,0.7,,-6.67%
06/06/2001,0.75,0.75,0.75,0.75,,0.00%
06/05/2001,0.75,0.75,0.75,0.75,,1.35%
06/04/2001,0.74,0.74,0.74,0.74,,5.05%
06/01/2001,0.7044,0.7044,0.7044,0.7044,,-6.08%
05/31/2001,0.75,0.75,0.75,0.75,,2.74%
05/30/2001,0.73,0.73,0.73,0.73,,-2.93%
05/29/2001,0.752,0.752,0.752,0.752,,1.48%
05/28/2001,0.741,0.741,0.741,0.741,,-1.20%
05/25/2001,0.75,0.75,0.75,0.75,,0.27%
05/24/2001,0.748,0.748,0.748,0.748,,-0.27%
05/23/2001,0.75,0.75,0.75,0.75,,6.38%
05/22/2001,0.705,0.705,0.705,0.705,,0.71%
05/21/2001,0.7,0.7,0.7,0.7,,0.00%
05/18/2001,0.7,0.7,0.7,0.7,,-5.08%
05/17/2001,0.7375,0.7375,0.7375,0.7375,,-1.01%
05/16/2001,0.745,0.745,0.745,0.745,,0.00%
05/15/2001,0.745,0.745,0.745,0.745,,2.05%
05/14/2001,0.73,0.73,0.73,0.73,,-1.35%
05/11/2001,0.74,0.74,0.74,0.74,,5.71%
05/10/2001,0.7,0.7,0.7,0.7,,-0.71%
05/09/2001,0.705,0.705,0.705,0.705,,0.71%
05/08/2001,0.7,0.7,0.7,0.7,,-0.46%
05/07/2001,0.7032,0.7032,0.7032,0.7032,,0.46%
05/04/2001,0.7,0.7,0.7,0.7,,-0.46%
05/03/2001,0.7032,0.7032,0.7032,0.7032,,0.00%
05/02/2001,0.7032,0.7032,0.7032,0.7032,,0.00%
05/01/2001,0.7032,0.7032,0.7032,0.7032,,0.00%
04/30/2001,0.7032,0.7032,0.7032,0.7032,,0.46%
04/27/2001,0.7,0.7,0.7,0.7,,-5.72%
04/26/2001,0.7425,0.7425,0.7425,0.7425,,1.37%
04/25/2001,0.7325,0.7325,0.7325,0.7325,,-0.20%
04/24/2001,0.734,0.734,0.734,0.734,,-0.14%
04/23/2001,0.735,0.735,0.735,0.735,,1.87%
04/20/2001,0.7215,0.7215,0.7215,0.7215,,-2.76%
04/19/2001,0.742,0.742,0.742,0.742,,5.74%
04/18/2001,0.7017,0.7017,0.7017,0.7017,,-0.04%
04/17/2001,0.702,0.702,0.702,0.702,,-0.43%
04/16/2001,0.705,0.705,0.705,0.705,,0.00%
04/13/2001,0.705,0.705,0.705,0.705,,-4.86%
04/12/2001,0.741,0.741,0.741,0.741,,7.39%
04/11/2001,0.69,0.69,0.69,0.69,,-1.71%
04/10/2001,0.702,0.702,0.702,0.702,,0.07%
04/09/2001,0.7015,0.7015,0.7015,0.7015,,1.67%
04/06/2001,0.69,0.69,0.69,0.69,,-1.58%
04/05/2001,0.7011,0.7011,0.7011,0.7011,,0.13%
04/04/2001,0.7002,0.7002,0.7002,0.7002,,-0.68%
04/03/2001,0.705,0.705,0.705,0.705,,2.17%
04/02/2001,0.69,0.69,0.69,0.69,,0.00%
03/30/2001,0.69,0.69,0.69,0.69,,-5.74%
03/29/2001,0.732,0.732,0.732,0.732,,6.09%
03/28/2001,0.69,0.69,0.69,0.69,,-5.48%
03/27/2001,0.73,0.73,0.73,0.73,,4.38%
03/26/2001,0.6994,0.6994,0.6994,0.6994,,0.07%
03/23/2001,0.6989,0.6989,0.6989,0.6989,,-0.03%
03/22/2001,0.6991,0.6991,0.6991,0.6991,,2.06%
03/21/2001,0.685,0.685,0.685,0.685,,-5.39%
03/20/2001,0.724,0.724,0.724,0.724,,0.42%
03/19/2001,0.721,0.721,0.721,0.721,,3.32%
03/16/2001,0.6978,0.6978,0.6978,0.6978,,0.03%
03/15/2001,0.6976,0.6976,0.6976,0.6976,,1.84%
03/14/2001,0.685,0.685,0.685,0.685,,-1.48%
03/13/2001,0.6953,0.6953,0.6953,0.6953,,-3.43%
03/12/2001,0.72,0.72,0.72,0.72,,5.11%
03/09/2001,0.685,0.685,0.685,0.685,,-1.21%
03/08/2001,0.6934,0.6934,0.6934,0.6934,,0.25%
03/07/2001,0.6917,0.6917,0.6917,0.6917,,-4.20%
03/06/2001,0.722,0.722,0.722,0.722,,3.88%
03/05/2001,0.695,0.695,0.695,0.695,,2.21%
03/02/2001,0.68,0.68,0.68,0.68,,-5.56%
03/01/2001,0.72,0.72,0.72,0.72,,4.24%
02/28/2001,0.6907,0.6907,0.6907,0.6907,,0.07%
02/27/2001,0.6902,0.6902,0.6902,0.6902,,1.50%
02/26/2001,0.68,0.68,0.68,0.68,,0.00%
02/23/2001,0.68,0.68,0.68,0.68,,-1.25%
02/22/2001,0.6886,0.6886,0.6886,0.6886,,-2.46%
02/21/2001,0.706,0.706,0.706,0.706,,3.04%
02/20/2001,0.6852,0.6852,0.6852,0.6852,,0.00%
02/19/2001,0.6852,0.6852,0.6852,0.6852,,-1.76%
02/16/2001,0.6975,0.6975,0.6975,0.6975,,4.10%
02/15/2001,0.67,0.67,0.67,0.67,,0.00%
02/14/2001,0.67,0.67,0.67,0.67,,-3.60%
02/13/2001,0.695,0.695,0.695,0.695,,3.73%
02/12/2001,0.67,0.67,0.67,0.67,,-1.56%
02/09/2001,0.6806,0.6806,0.6806,0.6806,,0.01%
02/08/2001,0.6805,0.6805,0.6805,0.6805,,0.07%
02/07/2001,0.68,0.68,0.68,0.68,,1.49%
02/06/2001,0.67,0.67,0.67,0.67,,0.00%
02/05/2001,0.67,0.67,0.67,0.67,,-2.55%
02/02/2001,0.6875,0.6875,0.6875,0.6875,,1.30%
02/01/2001,0.6787,0.6787,0.6787,0.6787,,0.00%
01/31/2001,0.6787,0.6787,0.6787,0.6787,,-0.92%
01/30/2001,0.685,0.685,0.685,0.685,,2.24%
01/29/2001,0.67,0.67,0.67,0.67,,0.00%
01/26/2001,0.67,0.67,0.67,0.67,,0.00%
01/25/2001,0.67,0.67,0.67,0.67,,-2.90%
01/24/2001,0.69,0.69,0.69,0.69,,2.99%
01/23/2001,0.67,0.67,0.67,0.67,,0.00%
01/22/2001,0.67,0.67,0.67,0.67,,0.00%
01/19/2001,0.67,0.67,0.67,0.67,,-2.90%
01/18/2001,0.69,0.69,0.69,0.69,,-0.36%
01/17/2001,0.6925,0.6925,0.6925,0.6925,,2.14%
01/16/2001,0.678,0.678,0.678,0.678,,-2.31%
01/15/2001,0.694,0.694,0.694,0.694,,3.58%
01/12/2001,0.67,0.67,0.67,0.67,,-1.25%
01/11/2001,0.6785,0.6785,0.6785,0.6785,,-0.06%
01/10/2001,0.6789,0.6789,0.6789,0.6789,,-0.21%
01/09/2001,0.6803,0.6803,0.6803,0.6803,,-2.81%
01/08/2001,0.7,0.7,0.7,0.7,,-0.50%
01/05/2001,0.7035,0.7035,0.7035,0.7035,,0.50%
01/04/2001,0.7,0.7,0.7,0.7,,-2.17%
01/03/2001,0.7155,0.7155,0.7155,0.7155,,7.59%
01/02/2001,0.665,0.665,0.665,0.665,,0.00%
12/29/2000,0.665,0.665,0.665,0.665,,-2.21%
12/28/2000,0.68,0.68,0.68,0.68,,-4.90%
12/27/2000,0.715,0.715,0.715,0.715,,5.47%
12/26/2000,0.6779,0.6779,0.6779,0.6779,,0.00%
12/25/2000,0.6779,0.6779,0.6779,0.6779,,0.00%
12/22/2000,0.6779,0.6779,0.6779,0.6779,,1.94%
12/21/2000,0.665,0.665,0.665,0.665,,-6.99%
12/20/2000,0.715,0.715,0.715,0.715,,5.50%
12/19/2000,0.6777,0.6777,0.6777,0.6777,,0.00%
12/18/2000,0.6777,0.6777,0.6777,0.6777,,-4.95%
12/15/2000,0.713,0.713,0.713,0.713,,5.29%
12/14/2000,0.6772,0.6772,0.6772,0.6772,,0.04%
12/13/2000,0.6769,0.6769,0.6769,0.6769,,-4.33%
12/12/2000,0.7075,0.7075,0.7075,0.7075,,4.55%
12/11/2000,0.6767,0.6767,0.6767,0.6767,,0.07%
12/08/2000,0.6762,0.6762,0.6762,0.6762,,1.68%
12/07/2000,0.665,0.665,0.665,0.665,,0.00%
12/06/2000,0.665,0.665,0.665,0.665,,-1.29%
12/05/2000,0.6737,0.6737,0.6737,0.6737,,-4.10%
12/04/2000,0.7025,0.7025,0.7025,0.7025,,-0.07%
12/01/2000,0.703,0.703,0.703,0.703,,0.00%
11/30/2000,0.703,0.703,0.703,0.703,,4.54%
11/29/2000,0.6725,0.6725,0.6725,0.6725,,0.04%
11/28/2000,0.6722,0.6722,0.6722,0.6722,,-0.41%
11/27/2000,0.675,0.675,0.675,0.675,,-4.66%
11/24/2000,0.708,0.708,0.708,0.708,,-0.07%
11/23/2000,0.7085,0.7085,0.7085,0.7085,,5.83%
11/22/2000,0.6695,0.6695,0.6695,0.6695,,0.03%
11/21/2000,0.6693,0.6693,0.6693,0.6693,,-5.47%
11/20/2000,0.708,0.708,0.708,0.708,,0.00%
11/17/2000,0.708,0.708,0.708,0.708,,0.07%
11/16/2000,0.7075,0.7075,0.7075,0.7075,,0.35%
11/15/2000,0.705,0.705,0.705,0.705,,5.74%
11/14/2000,0.6667,0.6667,0.6667,0.6667,,-5.03%
11/13/2000,0.702,0.702,0.702,0.702,,0.07%
11/10/2000,0.7015,0.7015,0.7015,0.7015,,5.60%
11/09/2000,0.6643,0.6643,0.6643,0.6643,,-5.30%
11/08/2000,0.7015,0.7015,0.7015,0.7015,,0.36%
11/07/2000,0.699,0.699,0.699,0.699,,0.14%
11/06/2000,0.698,0.698,0.698,0.698,,-0.29%
11/03/2000,0.7,0.7,0.7,0.7,,-0.36%
11/02/2000,0.7025,0.7025,0.7025,0.7025,,-1.13%
11/01/2000,0.7105,0.7105,0.7105,0.7105,,0.07%
10/31/2000,0.71,0.71,0.71,0.71,,8.12%
10/30/2000,0.6567,0.6567,0.6567,0.6567,,0.00%
10/27/2000,0.6567,0.6567,0.6567,0.6567,,-0.50%
10/26/2000,0.66,0.66,0.66,0.66,,-7.11%
10/25/2000,0.7105,0.7105,0.7105,0.7105,,8.44%
10/24/2000,0.6552,0.6552,0.6552,0.6552,,0.00%
10/23/2000,0.6552,0.6552,0.6552,0.6552,,0.09%
10/20/2000,0.6546,0.6546,0.6546,0.6546,,0.21%
10/19/2000,0.6532,0.6532,0.6532,0.6532,,-3.23%
10/18/2000,0.675,0.675,0.675,0.675,,3.42%
10/17/2000,0.6527,0.6527,0.6527,0.6527,,-0.06%
10/16/2000,0.6531,0.6531,0.6531,0.6531,,-0.29%
10/13/2000,0.655,0.655,0.655,0.655,,0.75%
10/12/2000,0.6501,0.6501,0.6501,0.6501,,-3.11%
10/11/2000,0.671,0.671,0.671,0.671,,3.47%
10/10/2000,0.6485,0.6485,0.6485,0.6485,,0.09%
10/09/2000,0.6479,0.6479,0.6479,0.6479,,-4.01%
10/06/2000,0.675,0.675,0.675,0.675,,-0.81%
10/05/2000,0.6805,0.6805,0.6805,0.6805,,5.45%
10/04/2000,0.6453,0.6453,0.6453,0.6453,,-6.48%
10/03/2000,0.69,0.69,0.69,0.69,,7.38%
10/02/2000,0.6426,0.6426,0.6426,0.6426,,0.00%
09/29/2000,0.6426,0.6426,0.6426,0.6426,,-0.11%
09/28/2000,0.6433,0.6433,0.6433,0.6433,,0.03%
09/27/2000,0.6431,0.6431,0.6431,0.6431,,0.09%
09/26/2000,0.6425,0.6425,0.6425,0.6425,,0.28%
09/25/2000,0.6407,0.6407,0.6407,0.6407,,0.09%
09/22/2000,0.6401,0.6401,0.6401,0.6401,,-3.38%
09/21/2000,0.6625,0.6625,0.6625,0.6625,,-1.85%
09/20/2000,0.675,0.675,0.675,0.675,,1.50%
09/19/2000,0.665,0.665,0.665,0.665,,4.61%
09/18/2000,0.6357,0.6357,0.6357,0.6357,,0.09%
09/15/2000,0.6351,0.6351,0.6351,0.6351,,0.14%
09/14/2000,0.6342,0.6342,0.6342,0.6342,,-8.88%
09/13/2000,0.696,0.696,0.696,0.696,,9.95%
09/12/2000,0.633,0.633,0.633,0.633,,0.29%
09/11/2000,0.6312,0.6312,0.6312,0.6312,,0.02%
09/08/2000,0.6311,0.6311,0.6311,0.6311,,0.22%
09/07/2000,0.6297,0.6297,0.6297,0.6297,,0.06%
09/06/2000,0.6293,0.6293,0.6293,0.6293,,0.18%
09/05/2000,0.6282,0.6282,0.6282,0.6282,,-0.29%
09/04/2000,0.63,0.63,0.63,0.63,,0.35%
09/01/2000,0.6278,0.6278,0.6278,0.6278,,-9.67%
08/31/2000,0.695,0.695,0.695,0.695,,10.42%
08/30/2000,0.6294,0.6294,0.6294,0.6294,,0.25%
08/29/2000,0.6278,0.6278,0.6278,0.6278,,0.18%
08/28/2000,0.6267,0.6267,0.6267,0.6267,,-6.46%
08/25/2000,0.67,0.67,0.67,0.67,,1.21%
08/24/2000,0.662,0.662,0.662,0.662,,5.85%
08/23/2000,0.6254,0.6254,0.6254,0.6254,,-5.24%
08/22/2000,0.66,0.66,0.66,0.66,,5.60%
08/21/2000,0.625,0.625,0.625,0.625,,0.08%
08/18/2000,0.6245,0.6245,0.6245,0.6245,,0.73%
08/17/2000,0.62,0.62,0.62,0.62,,0.55%
08/16/2000,0.6166,0.6166,0.6166,0.6166,,-5.14%
08/15/2000,0.65,0.65,0.65,0.65,,5.45%
08/14/2000,0.6164,0.6164,0.6164,0.6164,,-7.31%
08/11/2000,0.665,0.665,0.665,0.665,,9.02%
08/10/2000,0.61,0.61,0.61,0.61,,-0.10%
08/09/2000,0.6106,0.6106,0.6106,0.6106,,0.46%
08/08/2000,0.6078,0.6078,0.6078,0.6078,,-1.17%
08/07/2000,0.615,0.615,0.615,0.615,,1.65%
08/04/2000,0.605,0.605,0.605,0.605,,-0.41%
08/03/2000,0.6075,0.6075,0.6075,0.6075,,1.32%
08/02/2000,0.5996,0.5996,0.5996,0.5996,,-8.81%
08/01/2000,0.6575,0.6575,0.6575,0.6575,,9.66%
07/31/2000,0.5996,0.5996,0.5996,0.5996,,0.35%
07/28/2000,0.5975,0.5975,0.5975,0.5975,,0.17%
07/27/2000,0.5965,0.5965,0.5965,0.5965,,0.30%
07/26/2000,0.5947,0.5947,0.5947,0.5947,,-7.80%
07/25/2000,0.645,0.645,0.645,0.645,,-0.77%
07/24/2000,0.65,0.65,0.65,0.65,,10.69%
07/21/2000,0.5872,0.5872,0.5872,0.5872,,0.31%
07/20/2000,0.5854,0.5854,0.5854,0.5854,,0.27%
07/19/2000,0.5838,0.5838,0.5838,0.5838,,-8.06%
07/18/2000,0.635,0.635,0.635,0.635,,9.67%
07/17/2000,0.579,0.579,0.579,0.579,,-6.23%
07/14/2000,0.6175,0.6175,0.6175,0.6175,,0.32%
07/13/2000,0.6155,0.6155,0.6155,0.6155,,1.23%
07/12/2000,0.608,0.608,0.608,0.608,,0.50%
07/11/2000,0.605,0.605,0.605,0.605,,0.83%
07/10/2000,0.6,0.6,0.6,0.6,,1.35%
07/07/2000,0.592,0.592,0.592,0.592,,0.34%
07/06/2000,0.59,0.59,0.59,0.59,,-0.42%
07/05/2000,0.5925,0.5925,0.5925,0.5925,,0.42%
07/04/2000,0.59,0.59,0.59,0.59,,3.51%
07/03/2000,0.57,0.57,0.57,0.57,,8.57%
06/30/2000,0.525,0.525,0.525,0.525,,-1.07%
06/29/2000,0.5307,0.5307,0.5307,0.5307,,1.49%
06/28/2000,0.5229,0.5229,0.5229,0.5229,,3.54%
06/27/2000,0.505,0.505,0.505,0.505,,1.00%
06/26/2000,0.5,0.5,0.5,0.5,,-9.09%
06/23/2000,0.55,0.55,0.55,0.55,,0.92%
